Platform,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,Apparels,t-shirts,2603314,Ag 23 sports 414,"Ankur enterprises ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/br0@qkaao/files/lda4zzarx,https://bijnis.app.link/QnVVBWY2rLb,90.58,86 - 95,,"22 Jul, 2024 21:10:43",1,1
Distribution,Apparels,t-shirts,2603315,Ag 23 sports 415,"Ankur enterprises ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ii8pe7ov@/files/s3oj3zf9j,https://bijnis.app.link/be1k1QY2rLb,90.58,86 - 95,,"22 Jul, 2024 21:10:43",1,1
Distribution,Apparels,t-shirts,2603316,Ag 23 sports 416,"Ankur enterprises ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/wudjtjpkp/files/jys3uwcoa,https://bijnis.app.link/1CeSTTY2rLb,90.58,86 - 95,,"22 Jul, 2024 21:10:43",1,1
Distribution,Apparels,t-shirts,2603461,Stylebuddy 697,SHREE SHYAM INDUSTRIES,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_5-7aefa4f8-1798-41c6-b121-8d567a1a1190.jpeg,https://bijnis.app.link/B7fLeVY2rLb,317.04,301 - 333,,"22 Jul, 2024 15:09:57",1,1
Distribution,Apparels,t-shirts,2603653,Double H 206,"Harish Hoisery ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/tio@xdmcc/files/yorhqgjq8,https://bijnis.app.link/0SLpqVY2rLb,155.28,148 - 163,,"22 Jul, 2024 18:09:40",1,1
Distribution,Apparels,top bottom set,2534023,Lavish Club 243,LAVISH CREATION,Yellow,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-090907fe-be02-47ac-ab5a-bbc4a2ca2bd6.jpeg,https://bijnis.app.link/pS9ONdmplLb,252.33,240 - 265," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","18 Jul, 2024 15:00:59",1,5
Distribution,Apparels,top bottom set,2534024,Lavish Club 243,LAVISH CREATION,Green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8bed2f36-019c-48f2-b348-a06919d846c2.jpeg,https://bijnis.app.link/qdsk1emplLb,252.33,240 - 265," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","18 Jul, 2024 15:00:59",1,5
Distribution,Apparels,top bottom set,2534025,Lavish Club 243,LAVISH CREATION,Orange,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-53aa8984-5ca0-4911-9c21-ec398aaa68ec.jpeg,https://bijnis.app.link/e0lecemplLb,252.33,240 - 265," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","18 Jul, 2024 15:00:59",1,5
Distribution,Apparels,top bottom set,2570788,KIDSMATE 114,AADISH GARMENTS,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7ae63034-8aca-4465-8dd8-99a21680b9b3.jpeg,https://bijnis.app.link/ot011eet6Kb,297.63,283 - 313,0,"09 Jul, 2024 12:00:40",1,14
Distribution,Apparels,top bottom set,2578464,SG fashion  2435,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/j1f6sxphj/files/nmskrqktr,https://bijnis.app.link/iIwTZ3VrbLb,199.28,189 - 209," 18,16","12 Jul, 2024 18:00:13",1,11
Distribution,Apparels,top bottom set,2580452,Senorita 756,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/5iuo2m$2v/files/v9ktsaawd,https://bijnis.app.link/vTqvHhFzHKb,178.25,169 - 187,2YR,"24 Jun, 2024 18:03:03",1,29
Distribution,Apparels,top bottom set,2582575,Senorita 761,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/4nm0s0lon/files/q0l7o41f0,https://bijnis.app.link/e6UpljFzHKb,178.25,169 - 187," 3YR, 4YR,2YR","24 Jun, 2024 18:03:03",1,29
Distribution,Apparels,top bottom set,2586993,BABYS PRIDE 406,BABY'S PRIDE CREATIONS,Golden,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_9-e9748bc5-dd74-4cfa-a396-d261e6e77dfb.jpeg,https://bijnis.app.link/jr5baH38FKb,217.40,207 - 228,"2YR,3YR,4YR,5YR,6YR","23 Jun, 2024 21:10:59",1,30
Distribution,Apparels,top bottom set,2587001,BABYS PRIDE 407,BABY'S PRIDE CREATIONS,Magenta,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_9-4445df5e-c6aa-458a-85f8-d83dc9c193f9.jpeg,https://bijnis.app.link/UbEubI38FKb,258.80,246 - 272,"2YR,3YR,4YR,5YR,6YR","23 Jun, 2024 21:10:59",1,30
Distribution,Apparels,top bottom set,2587007,BABYS PRIDE 408,BABY'S PRIDE CREATIONS,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_9-4082c30c-f18d-47f0-9e73-9ffc7052613f.jpeg,https://bijnis.app.link/NFUe1F38FKb,200.57,191 - 211,"2YR,3YR,4YR,5YR,6YR","23 Jun, 2024 21:10:59",1,30
Distribution,Apparels,top bottom set,2587011,BABYS PRIDE 409,BABY'S PRIDE CREATIONS,Golden,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_9-82ccb5ff-965a-43ae-84f4-96e437d6083e.jpeg,https://bijnis.app.link/oQbjCH38FKb,194.10,184 - 204,"2YR,3YR,4YR,5YR,6YR","23 Jun, 2024 21:10:59",1,30
Distribution,Apparels,top bottom set,2587020,BABYS PRIDE 410,BABY'S PRIDE CREATIONS,Grey Melange,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_7-8e9ae04c-5a7c-44d3-9165-0cd19e3b83c9.jpeg,https://bijnis.app.link/L0EWIG38FKb,194.10,184 - 204,"2YR,3YR,4YR,5YR,6YR","23 Jun, 2024 21:10:59",1,30
Distribution,Apparels,top bottom set,2587358,Cotton basket 212,J.K.P CLOTHING,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e96fcf7b-d36c-4d15-bbae-26c1a2d04f95.jpeg,https://bijnis.app.link/V0O18L38FKb,111.29,106 - 117," 1YR, 6M,3M","23 Jun, 2024 21:10:41",1,30
Distribution,Apparels,top bottom set,2587359,Cotton basket 213,J.K.P CLOTHING,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d2b6c050-70aa-4dc1-8ead-c34546c8ce15.jpeg,https://bijnis.app.link/Lmpy2N38FKb,103.52,98 - 109," 6M,3M","23 Jun, 2024 21:10:41",1,30
Distribution,Apparels,top bottom set,2587806,MINIBUMS 012,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a2d1f509-5320-4212-b7fb-a67e9b9dd7cb.jpeg,https://bijnis.app.link/0kKwrO38FKb,100.93,96 - 106,16,"23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587849,MINIBUMS 014,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9e9f055b-31e3-4d3f-b90e-b63e03550db6.jpeg,https://bijnis.app.link/qlU8mP38FKb,103.52,98 - 109,18,"23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587874,MINIBUMS 015,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-611081c4-bfdc-4ab1-803d-d56dd373b8f0.jpeg,https://bijnis.app.link/8tnFjS38FKb,108.70,103 - 114,20,"23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587924,MINIBUMS 018,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5bc25143-a4f8-4e68-a013-0ffb83e04d21.jpeg,https://bijnis.app.link/OLsvZR38FKb,108.70,103 - 114,"16,18,20","23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587947,MINIBUMS 021,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7c0f6500-bfa9-4f2e-9ac8-0ddce435a619.jpeg,https://bijnis.app.link/eBEgKO38FKb,104.82,100 - 110,"16,18,20","23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587960,MINIBUMS 024,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7e5f27f1-0b21-497a-9509-fbdbbf159faa.jpeg,https://bijnis.app.link/vM5rjP38FKb,104.82,100 - 110,"16,18,20","23 Jun, 2024 21:00:44",1,30
Distribution,Apparels,top bottom set,2587988,Crunchy 2100,Mehta Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-588ae5f3-0d9e-4193-8167-b79ee46e4bd6.jpeg,https://bijnis.app.link/WriIxuFzHKb,342.92,326 - 360," 1YR, 2YR,6M","24 Jun, 2024 15:00:28",1,29
Distribution,Apparels,top bottom set,2587993,Crunchy 2101,Mehta Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3883ed04-9b4b-485e-93d0-6b618b9560d5.jpeg,https://bijnis.app.link/tY03IuFzHKb,421.85,401 - 443," 1YR, 2YR,6M","24 Jun, 2024 15:00:28",1,29
Distribution,Apparels,top bottom set,2588442,Lavish Club 263,LAVISH CREATION,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-62d964f2-aa58-4bdf-b239-ff7f93b00c85.png,https://bijnis.app.link/nWKVkGFzHKb,129.40,123 - 136," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6M-12M,1YR","24 Jun, 2024 15:00:54",1,29
Distribution,Apparels,top bottom set,2588448,Lavish Club 264,LAVISH CREATION,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0e3fa60e-f1b8-4d28-bc72-5b4936760c2b.png,https://bijnis.app.link/EODWvEFzHKb,129.40,123 - 136," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6M-12M,1YR","24 Jun, 2024 15:00:54",1,29
Distribution,Apparels,top bottom set,2588593,Crunchy 2102,Mehta Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-276adb84-8740-4e2d-a668-c918582b64be.jpeg,https://bijnis.app.link/zDmInznyMKb,1022.28,971 - 1073," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2588758,Epochlite 552,Epochlite,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8220afbb-46ed-405d-aa5f-0ed4a601e2ac.jpeg,https://bijnis.app.link/9RRFTHnyMKb,,,"20,22,24,26,28,30","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2588759,Epochlite 553,Epochlite,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2ea6e8de-d639-4d04-b775-2a5b21437ddb.jpeg,https://bijnis.app.link/OeMsFAnyMKb,,,"20,22,24,26,28,30","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2588760,Epochlite 554,Epochlite,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-602a087d-3a42-47de-b39d-c5604832c9a8.jpeg,https://bijnis.app.link/ONqf1DnyMKb,,,"20,22,24,26,28,30","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2588761,Epochlite 555,Epochlite,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-fa92fd3a-435c-42a7-b39c-b2c0b2539d3c.jpeg,https://bijnis.app.link/ahScREnyMKb,,,"20,22,24,26,28,30","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2588762,LITTLE HUG 135,KAKOLI HOSIERY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b0f0900d-a3a2-4d46-9061-3ee65642769d.jpeg,https://bijnis.app.link/TxCHhthdOKb,137.17,130 - 144,"22,24,26","28 Jun, 2024 12:00:54",1,25
Distribution,Apparels,top bottom set,2589141,SG fashion  2464,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/t9mgn1yzi/files/ge9r1q7ig,https://bijnis.app.link/YweTOCnyMKb,199.28,189 - 209," 10YR, 4YR, 6YR, 8YR,2YR","27 Jun, 2024 12:00:13",1,26
Distribution,Apparels,top bottom set,2589143,SG fashion  2465,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/n6uneh90d/files/eyyqhcmc@,https://bijnis.app.link/yqLS9CnyMKb,199.28,189 - 209," 10YR, 4YR, 6YR, 8YR,2YR","27 Jun, 2024 12:00:13",1,26
Distribution,Apparels,top bottom set,2589217,SG fashion  2470,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/tpvtr8nmi/files/johkmkmg5,https://bijnis.app.link/pg0pBDnyMKb,168.22,160 - 177,30,"27 Jun, 2024 12:00:13",1,26
Distribution,Apparels,top bottom set,2589266,Crunchy 2103,Mehta Enterprises,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7d5db0fe-8643-4450-8689-c06b66241ec1.jpeg,https://bijnis.app.link/9szqnGnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589269,Crunchy 2104,Mehta Enterprises,Light red,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-74238916-cab0-4dae-911c-9346f9e3929d.jpeg,https://bijnis.app.link/pje8oGnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589272,Crunchy 2105,Mehta Enterprises,Wine,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-90573a9b-2700-46cc-a9ce-ebef31a903b8.jpeg,https://bijnis.app.link/M7PjiGnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589295,Crunchy 2106,Mehta Enterprises,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-acb2023b-8571-4739-bbcb-291b30fec41c.jpeg,https://bijnis.app.link/h2LX3EnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589302,Crunchy 2107,Mehta Enterprises,Copper,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b4522225-b200-4fe5-90c3-f3c7a181a2cf.jpeg,https://bijnis.app.link/0ZynMEnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589308,Crunchy 2108,Mehta Enterprises,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-12839d16-21ac-4d70-aa98-214a0c90d47f.jpeg,https://bijnis.app.link/YogqWDnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589317,Crunchy 2109,Mehta Enterprises,Light Green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6df0025b-f138-4675-89ce-fbba018def8b.jpeg,https://bijnis.app.link/lp22bEnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589329,Crunchy 2110,Mehta Enterprises,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3fdcaca0-1da4-49cb-a83a-62d3e398007a.jpeg,https://bijnis.app.link/IRAECHnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589330,Crunchy 2111,Mehta Enterprises,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e91468b7-385d-4241-9da5-3502473e69b0.jpeg,https://bijnis.app.link/NW0ndHnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589331,Crunchy 2112,Mehta Enterprises,Coral,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-093196d8-7945-43f5-a90d-83743bdd62e3.jpeg,https://bijnis.app.link/fIAA7HnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589332,Crunchy 2113,Mehta Enterprises,Turqouise,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-641df2d4-d411-4533-aa7b-8f1b641aa8b0.jpeg,https://bijnis.app.link/clluREnyMKb,1019.69,969 - 1071," 10YR, 2YR, 3YR, 4YR, 5YR, 6YR, 7YR, 8YR, 9YR,1YR","27 Jun, 2024 12:00:30",1,26
Distribution,Apparels,top bottom set,2589427,Call me Dress 190,Call Me Dress,"Coral-2,Turqouise-2,Yellow-2,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/d2qv6pano/files/pz9927si6,https://bijnis.app.link/6WLOjTtTKKb,142.34,135 - 149,3YR,"26 Jun, 2024 12:00:30",1,27
Distribution,Apparels,top bottom set,2589428,Call me Dress 191,Call Me Dress,"Light Pink-2,Pista Green-2,Peach-2,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/qjgtj1jge/files/kyz9pvb1ot,https://bijnis.app.link/fcWu2StTKKb,148.81,141 - 156,3YR,"26 Jun, 2024 12:00:30",1,27
Distribution,Apparels,top bottom set,2589429,Call me Dress 192,Call Me Dress,"Coral-2,Onion Pink (Bermuda)-2,Pista Green-2,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/tjuptvnwf/files/kftbpnzgx2,https://bijnis.app.link/jcaM2StTKKb,142.34,135 - 149,3YR,"26 Jun, 2024 12:00:30",1,27
Distribution,Apparels,top bottom set,2589430,Call me Dress 193,Call Me Dress,"Dark green-2,Magenta-1,Navy Blue-2,Pink-1,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/kwasj4fzf/files/kudyadmmd0,https://bijnis.app.link/fU86DUtTKKb,168.22,160 - 177,3YR,"26 Jun, 2024 12:00:30",1,27
Distribution,Apparels,top bottom set,2589431,Call me Dress 194,Call Me Dress,"Air Force Blue-2,Dark green-2,Maroon-2,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/wx1qkwiid/files/gukqfqfrd8,https://bijnis.app.link/vUL6FUtTKKb,142.34,135 - 149,3YR,"26 Jun, 2024 12:00:30",1,27
Distribution,Apparels,top bottom set,2590318,NINAPOBO 105,NINAPOBO,Multicolor-6,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-79e977d8-b63f-4aba-a904-7237f6af1108.jpeg,https://bijnis.app.link/15SF4RnyMKb,199.93,190 - 210,"0M- 6M,1YR,2YR,3YR,4YR,6M-12M","27 Jun, 2024 12:06:20",1,26
Distribution,Apparels,top bottom set,2590319,NINAPOBO 106,NINAPOBO,Light Pink-6,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-892ea38e-754c-4ffa-bcb6-facd857924a4.jpeg,https://bijnis.app.link/Jhun9SnyMKb,248.45,236 - 261,"0M- 6M,1YR,2YR,3YR,4YR,6M-12M","27 Jun, 2024 12:06:20",1,26
Distribution,Apparels,top bottom set,2590335,NINAPOBO 107,NINAPOBO,Green-6,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4fb09688-48cf-4af7-9272-518028c0d6a3.jpeg,https://bijnis.app.link/aZMHoTnyMKb,289.86,275 - 304,"0M- 6M,1YR,2YR,3YR,4YR,5YR,6M-12M","27 Jun, 2024 12:06:20",1,26
Distribution,Apparels,top bottom set,2590336,NINAPOBO 109,NINAPOBO,Pista Green-6,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-386102c0-d1fb-48f7-a33e-8a022c82be69.jpeg,https://bijnis.app.link/C8ropSnyMKb,289.86,275 - 304,"0M- 6M,1YR,2YR,3YR,4YR,5YR,6M-12M","27 Jun, 2024 12:06:20",1,26
Distribution,Apparels,top bottom set,2590337,NINAPOBO 110,NINAPOBO,Onion Pink (Bermuda)-6,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-48384562-0110-47d4-96db-8d2f98b5426f.jpeg,https://bijnis.app.link/r4xmBUnyMKb,289.86,275 - 304,"0M- 6M,1YR,2YR,3YR,4YR,5YR,6M-12M","27 Jun, 2024 12:06:20",1,26
Distribution,Apparels,top bottom set,2590338,BURBN 371,A & N LIFESTYLE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/rkjk222ec/files/uzk@jbsd3,https://bijnis.app.link/XobpSUnyMKb,186.34,177 - 196," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","27 Jun, 2024 12:02:00",1,26
Distribution,Apparels,top bottom set,2590382,Epochlite 560,Epochlite,Onion Pink (Bermuda),https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ophec7dbq/files/yrhwcdzzi,https://bijnis.app.link/1W15bUnyMKb,,," 20, 22, 24, 26,18","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590383,Epochlite 560,Epochlite,Peach,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/stbcsc2r0/files/xr0ovexgk,https://bijnis.app.link/XOYuKWnyMKb,,," 20, 22, 24, 26,18","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590384,Epochlite 560,Epochlite,Purple,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/fyx1$4xzn/files/@cpyclpzu,https://bijnis.app.link/TYrgiXnyMKb,,," 20, 22, 24, 26,18","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590385,Epochlite 561,Epochlite,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/qyp0etgp2/files/k7gqlyu5m,https://bijnis.app.link/Wbc9tVnyMKb,,,"18,20,22,24,26","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590387,Epochlite 562,Epochlite,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/awfyu7ihd/files/npqoi1pb6,https://bijnis.app.link/PTSClVnyMKb,,,"18,20,22,24,26","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590388,Epochlite 563,Epochlite,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/lsv2dhqx@/files/maje1c0dx,https://bijnis.app.link/z7m1eYnyMKb,,,"18,20,22,24,26","27 Jun, 2024 12:00:17",1,26
Distribution,Apparels,top bottom set,2590499,Cotton basket 214,J.K.P CLOTHING,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-00727194-ae7e-419e-a161-49938ce47c08.jpeg,https://bijnis.app.link/dfmnBxhdOKb,116.46,111 - 122," 1YR, 6M,3M","28 Jun, 2024 12:10:04",1,25
Distribution,Apparels,top bottom set,2590627,Call me Dress 195,Call Me Dress,"Aqua-2, Yellow-2, Peach-2",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/icaxyk0r2/files/gpv1olt@ut,https://bijnis.app.link/oROXrZnyMKb,142.34,135 - 149,3YR,"27 Jun, 2024 15:00:31",1,26
Distribution,Apparels,top bottom set,2591020,R R FASHION 1106,R R FASHION,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/8jvpcamiu/files/waqu8qbwl,https://bijnis.app.link/FD8jfBhdOKb,146.22,139 - 154,18,"28 Jun, 2024 18:08:57",1,25
Distribution,Apparels,top bottom set,2591023,R R FASHION 1109,R R FASHION,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/kaesokqvk/files/yvuk5nhlz,https://bijnis.app.link/JtywSzbSPKb,349.39,332 - 367,18,"29 Jun, 2024 12:10:08",1,24
Distribution,Apparels,top bottom set,2591024,R R FASHION 1110,R R FASHION,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/qf$qscspz/files/ttgpfaltd,https://bijnis.app.link/2flHaEhdOKb,151.40,144 - 159,18,"28 Jun, 2024 18:08:57",1,25
Distribution,Apparels,top bottom set,2591045,BURBN 372,A & N LIFESTYLE,Light Blue,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/gi1o1t@jv/files/921nqzhu8t,https://bijnis.app.link/rbPq3ChdOKb,186.34,177 - 196," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","28 Jun, 2024 12:01:46",1,25
Distribution,Apparels,top bottom set,2591046,BURBN 372,A & N LIFESTYLE,Mustard,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ybn7gr3et/files/hmyt7unzth,https://bijnis.app.link/g2BzoChdOKb,186.34,177 - 196," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","28 Jun, 2024 12:01:46",1,25
Distribution,Apparels,top bottom set,2591047,BURBN 372,A & N LIFESTYLE,Peach,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/t91le7smd/files/judmzy00q1,https://bijnis.app.link/D25tPAhdOKb,186.34,177 - 196," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","28 Jun, 2024 12:01:46",1,25
Distribution,Apparels,top bottom set,2591048,BURBN 372,A & N LIFESTYLE,Red,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/kgvhrbvev/files/hlczs1llfc,https://bijnis.app.link/6UEN9BhdOKb,186.34,177 - 196," 2Y-3Y, 3Y-4Y, 4Y-5Y, 5Y-6Y, 6Y-7Y,18M-24M","28 Jun, 2024 12:01:46",1,25
